key_bom,key_wiki,key_omdb,title,year,budget,gross,revenue,release_date
b14684,w35353,,the sorcerer's apprentice (2010 film),2010,150000000.0,215300000.0,0.43533333333333335,14-Jul-10
b14685,w35412,,the sound of music ,1965,8199999.999999999,286200000.0,33.90243902439025,2-Mar-65
b14687,w35473,,the space between us ,2017,30000000.0,10500000.0,-0.65,3-Feb-17
b14689,w35569,o2386,the specialist,1994,45000000.0,170362582.0,2.785835155555556,7-Oct-94
b14692,w35647,,the spiderwick chronicles ,2008,90000000.0,162839667.0,0.8093296333333333,14-Feb-08
b14698,w35728,o9054,the spongebob movie: sponge out of water,2015,74000000.0,325100000.0,3.393243243243244,6-Feb-15
b14699,w35731,o22183,the spongebob squarepants movie,2004,30000000.0,140200000.0,3.673333333333333,19-Nov-04
b14700,w35808,o8203,the spy next door,2010,28000000.0,45200000.0,0.6142857142857143,15-Jan-10
b14705,w35838,o18480,the squid and the whale,2005,1500000.0,11000000.0,6.333333333333332,5-Oct-05
b14725,w36329,,the story of us ,1999,50000000.0,58900031.0,0.17800062,15-Oct-99
b14747,w36715,,the sum of all fears ,2002,68000000.0,193900000.0,1.8514705882352944,31-May-02
b14758,w36854,o13860,the super,4-Oct,22000000.0,11000863.0,-0.4999607727272728,4-Oct-91
b14769,w37065,o16396,the sweetest thing,2002,43000000.0,68696770.0,0.5975993023255814,12-Apr-02
b14777,w37205,,the tailor of panama ,2001,21000000.0,28000000.0,0.3333333333333333,30-Mar-01
b14780,w37255,o13861,the taking of beverly hills,1991,19000000.0,939277.0,-0.9505643684210526,11-Oct-91
b14781,w37258,,the taking of pelham 123 (2009 film),2009,100000000.0,150200000.0,0.502,12-Jun-09
b14783,w37263,,the tale of despereaux ,2008,60000000.0,86900000.0,0.4483333333333333,19-Dec-08
b14809,w37666,o22184,the terminal,2004,60000000.0,219400000.0,2.6566666666666667,18-Jun-04
b14810,w37670,o3242,the terminator,1984,6400000.0,78300000.0,11.234375,26-Oct-84
b14826,w38042,,the thin red line (1998 film),1998,52000000.0,98100000.0,0.8865384615384615,25-Dec-98
b14828,w38043,,the thing (2011 film),2011,38000000.0,27400000.0,-0.2789473684210526,14-Oct-11
b14830,w38045,o19147,the thing called love,1993,14000000.0,1029721.0,-0.9264485,27-Aug-93
b14837,w38087,o2194,the thirteenth floor,1999,16000000.0,18564088.0,0.1602555,28-May-99
b14838,w38166,,the thomas crown affair (1999 film),1999,45000000.0,124305181.0,1.7623373555555557,6-Aug-99
b14840,w38229,,the three burials of melquiades estrada,2005,15000000.0,9045364.0,-0.39697573333333336,14-Dec-05
b14845,w38307,,the three musketeers (2011 film),2011,75000000.0,132200000.0,0.7626666666666667,21-Oct-11
b14846,w38338,,the three stooges (2012 film),2012,30000000.0,54800000.0,0.8266666666666667,13-Apr-12
b14850,w38518,o10739,the tigger movie,2000,15000000.0,96200000.0,5.413333333333332,11-Feb-00
b14856,w38599,,the time traveler's wife ,2009,39000000.0,101300000.0,1.5974358974358975,14-Aug-09
b14858,w38684,o1277,the to do list,2013,1500000.0,3900000.0,1.6,26-Jul-13
b14864,w39043,o11515,the towering inferno,14-Dec,14300000.0,139700000.0,8.76923076923077,14-Dec-74
b14881,w39262,,the tree of life ,2011,32000000.0,54300000.0,0.696875,27-May-11
b14914,w39598,o16399,the tuxedo,2002,60000000.0,105000000.0,0.75,27-Sep-02
b14915,w39643,o2746,the twilight saga: breaking dawn Ã¢ÂÂ part 1,2011,127500000.0,712200000.0,4.5858823529411765,18-Nov-11
b14916,w39644,o3580,the twilight saga: breaking dawn Ã¢ÂÂ part 2,2012,136200000.0,829700000.0,5.091776798825257,16-Nov-12
b14917,w39645,o8207,the twilight saga: eclipse,2010,68000000.0,698500000.0,9.272058823529411,30-Jun-10
b14918,w39646,o18969,the twilight saga: new moon,2009,50000000.0,709700000.0,13.194,20-Nov-09
b14925,w39823,o18970,the ugly truth,2009,38000000.0,205298907.0,4.402602815789473,24-Jul-09
b14932,w39856,,the unborn (2009 film),2009,16000000.0,76500000.0,3.78125,9-Jan-09
b14952,w40242,o18483,the upside of anger,2005,12000000.0,28237190.0,1.3530991666666667,11-Mar-05
b14953,w40276,o20779,the usual suspects,1995,6000000.0,34400000.0,4.733333333333333,18-Aug-95
b14973,w40609,o8210,the virginity hit,2010,2000000.0,636706.0,-0.681647,24-Sep-10
b15006,w41008,,the watcher ,2000,30000000.0,47267829.0,0.5755943,8-Sep-00
b15008,w41020,o10171,the water diviner,2014,22500000.0,30800000.0,0.3688888888888889,24-Apr-15
b15010,w41032,o13668,the waterboy,1998,23000000.0,186000000.0,7.086956521739131,6-Nov-98
b15015,w41061,o8212,the way back,2010,30000000.0,20348249.0,-0.3217250333333333,21-Jan-11
b15022,w41078,o10740,the way of the gun,2000,8500000.0,13069740.0,0.5376164705882353,8-Sep-00
b15029,w41191,o19149,the wedding banquet,1993,1000000.0,23600000.0,22.6,6-Aug-93
b15030,w41194,o18484,the wedding date,2005,15000000.0,47175038.0,2.1450025333333333,4-Feb-05
b15032,w41203,o20157,the wedding planner,2001,35000000.0,94728529.0,1.7065293999999998,26-Jan-01
b15034,w41206,o13669,the wedding singer,1998,18000000.0,123300000.0,5.85,13-Feb-98
b15051,w41840,,the whole nine yards ,2000,41300000.0,106371651.0,1.5755847699757868,18-Feb-00
b15053,w41846,o5234,the whole wide world,1996,1300000.0,375757.0,-0.7109561538461538,20-Dec-96
b15056,w41909,,the wicker man (2006 film),2006,40000000.0,38800000.0,-0.03,1-Sep-06
b15059,w42061,o20580,the wild,2006,80000000.0,102300000.0,0.27875,14-Apr-06
b15068,w42046,o16400,the wild thornberrys movie,2002,25000000.0,60700000.0,1.4280000000000002,20-Dec-02
b15104,w42369,,the wolf of wall street (2013 film),2013,100000000.0,392000000.0,2.92,25-Dec-13
b15107,w42376,,the wolverine ,2013,120000000.0,414800000.0,2.4566666666666666,26-Jul-13
b15115,w42506,,the women (2008 film),2008,16000000.0,50000000.0,2.125,12-Sep-08
b15120,w42574,o2200,the wood,1999,6000000.0,25059640.0,3.176606666666667,16-Jul-99
b15125,w42612,,the words ,2012,6000000.0,13231461.0,1.2052435,7-Sep-12
b15126,w42614,,the work and the glory ,2004,7500000.0,3347647.0,-0.5536470666666666,24-Nov-04
b15146,w42754,o16836,the x-files: i want to believe,2008,30000000.0,68400000.0,1.28,25-Jul-08
b15148,w42804,o10741,the yards,2000,24000000.0,889352.0,-0.9629436666666666,20-Oct-00
b15174,w37899,o13863,thelma & louise,1991,16500000.0,45400000.0,1.7515151515151517,24-May-91
b15183,w37921,o4011,there will be blood,2007,25000000.0,76200000.0,2.048,26-Dec-07
b15186,w37935,o13672,there's something about mary,1998,23000000.0,369900000.0,15.082608695652175,15-Jul-98
b15215,w38058,o3584,think like a man,2012,12000000.0,96100000.0,7.008333333333334,20-Apr-12
b15216,w38059,o10174,think like a man too,2014,24000000.0,70200000.0,1.925,20-Jun-14
b15220,w38081,,thirteen days ,2000,80000000.0,66599999.99999999,-0.1675000000000001,22-Dec-00
b15221,w38082,,thirteen ghosts,2001,42000000.0,68467960.0,0.6301895238095238,26-Oct-01
b15228,w38105,,this christmas ,2007,13000000.0,49778552.0,2.829119384615385,21-Nov-07
b15231,w38115,o3585,this is 40,2012,35000000.0,88100000.0,1.5171428571428571,21-Dec-12
b15239,w38141,,this means war ,2012,65000000.0,156500000.0,1.4076923076923078,17-Feb-12
b15250,w38133,o10175,this is where i leave you,2014,19800000.0,41300000.0,1.085858585858586,19-Sep-14
b15251,w38127,o1285,this is the end,2013,32000000.0,126000000.0,2.9375,12-Jun-13
b15258,w38169,,thor ,2011,150000000.0,449.3,-0.9999970046666666,6-May-11
b15260,w38172,o1286,thor: the dark world,2013,170000000.0,644.6,-0.999996208235294,8-Nov-13
b15273,w38287,,three men and a baby,1987,16000000.0,168800000.0,9.55,25-Nov-87
b15286,w38349,o2204,three to tango,1999,20000000.0,10570375.0,-0.47148125,22-Oct-99
b15349,w38610,,timeline ,2003,80000000.0,43900000.0,-0.45125,26-Nov-03
b15360,w38653,o10747,titan a.e.,2000,7590000000.0,36800000.0,-0.9951515151515152,16-Jun-00
b15381,w38710,o18983,to save a life,2009,500000.0,3780975.0,6.56195,22-Jan-10
b15409,w38843,,tomorrowland ,2015,190000000.0,209200000.0,0.10105263157894737,22-May-15
b15422,w38915,o21789,tootsie,1982,21000000.0,177200000.0,7.438095238095237,17-Dec-82
b15439,w38973,,torque ,2004,40000000.0,46546197.0,0.163654925,16-Jan-04
b15450,w38994,,total recall (2012 film),2012,125000000.0,198500000.0,0.588,3-Aug-12
b15450,w38994,,total recall (2012 film),2012,125000000.0,198500000.0,0.588,3-Aug-12
b15476,w39037,o2755,tower heist,2011,7585.0,152.9,-0.9798417930125248,4-Nov-11
b15477,w39045,,town & country ,2001,90000000.0,10400000.0,-0.8844444444444445,27-Apr-01
b15481,w39064,o2207,toy story 2,1999,90000000.0,497400000.0,4.526666666666666,19-Nov-99
b15483,w39065,o8226,toy story 3,2010,200.0,1.067,-0.994665,18-Jun-10
b15504,w39150,,trainwreck ,2015,35000000.0,140800000.0,3.0228571428571427,17-Jul-15
b15515,w39176,o10186,transformers: age of extinction,2014,210000000.0,1.104,-0.9999999947428572,27-Jun-14
b15516,w39177,o2757,transformers: dark of the moon,2011,195000000.0,1.124,-0.9999999942358974,29-Jun-11
b15517,w39178,o18987,transformers: revenge of the fallen,2009,200000000.0,836300000.0,3.1815,24-Jun-09
b15533,w39249,o16405,treasure planet,2002,140000000.0,109600000.0,-0.21714285714285714,27-Nov-02
b15567,w39380,,trolls ,2016,125000000.0,344700000.0,1.7576,4-Nov-16
b15568,w39384,o21761,tron,1982,17000000.0,33000000.0,0.9411764705882352,9-Jul-82
b15569,w39385,o8156,tron: legacy,2010,170000000.0,400100000.0,1.353529411764706,17-Dec-10
b15571,w39395,o16851,tropic thunder,2008,92000000.0,188100000.0,1.0445652173913045,13-Aug-08
b15592,w39465,o13866,true identity,1991,15000000.0,4693236.0,-0.6871176,23-Aug-91
b15593,w39466,o2396,true lies,1994,100120000000.0,378900000.0,-0.9962155413503796,15-Jul-94
b15625,w39560,,turbo ,2013,127000000.0,282600000.0,1.2251968503937007,17-Jul-13
b15629,w39566,o20592,turistas,2006,10000000.0,14700000.0,0.47,1-Dec-06
b15631,w39574,,turn it up ,2000,13000000.0,1247949.0,-0.9040039230769232,8-Sep-00
b15675,w39688,o20165,two can play that game,2001,9000000.0,22391450.0,1.4879388888888891,7-Sep-01
b15693,w39776,o16406,two weeks notice,2002,60000000.0,200000000.0,2.333333333333333,20-Dec-02
b15696,w39699,,two for the money ,2005,35000000.0,30500000.0,-0.12857142857142856,7-Oct-05
b15725,w39810,,u-571 ,2000,62000000.0,127666415.0,1.0591357258064515,21-Apr-00
b15736,w39840,,ultraviolet ,2006,30000000.0,31100000.0,0.03666666666666667,3-Mar-06
b15745,w39844,o20596,unaccompanied minors,2006,26000000.0,21900000.0,-0.1576923076923077,8-Dec-06
b15748,w39857,,unbreakable ,2000,75000000.0,248100000.0,2.3080000000000003,22-Nov-00
b15749,w39858,,unbroken ,2014,65000000.0,163400000.0,1.5138461538461538,25-Dec-14
b15770,w39934,,under suspicion (2000 film),2000,25000000.0,260562.0,-0.98957752,22-Sep-00
b15788,w39963,,under the tuscan sun ,2003,18000000.0,58900000.0,2.2722222222222217,26-Sep-03
b15804,w40021,,underworld: blood wars,2016,35000000.0,81100000.0,1.3171428571428572,6-Jan-17
b15807,w40023,o18500,undiscovered,2005,9000000.0,1100000.0,-0.8777777777777778,26-Aug-05
b15808,w40024,,undisputed ,2002,1520000000.0,15220548.0,-0.9899864815789474,23-Aug-02
b15815,w40049,,unfinished business (2015 film),2015,35000000.0,14400000.0,-0.5885714285714285,6-Mar-15
b15822,w40061,o10189,unfriended,2014,1000000.0,64099999.99999999,63.1,17-Apr-15
b15827,w40094,,united 93 ,2006,15000000.0,76300000.0,4.086666666666667,28-Apr-06
b15833,w40108,o2212,universal soldier: the return,1999,45000000.0,10717421.0,-0.7618350888888888,20-Aug-99
b15839,w40130,,unleashed ,2005,45000000.0,50900000.0,0.13111111111111112,13-May-05
b15921,w40191,o16857,untraceable,2008,35000000.0,52659594.0,0.5045598285714286,25-Jan-08
b15936,w40249,o9855,uptown girls,2003,20000000.0,44600000.0,1.23,15-Aug-03
b15938,w40254,,urban legend ,1998,14000000.0,72500000.0,4.178571428571429,25-Sep-98
b15939,w40261,o10752,urban legends: final cut,2000,14000000.0,38600000.0,1.7571428571428571,22-Sep-00
b15941,w40272,o3135,used cars,1980,8000000.0,11700000.0,0.4625,18-Jul-80
b15953,w40289,,vacancy ,2007,19000000.0,35300000.0,0.8578947368421053,20-Apr-07
b15957,w40310,,valentine ,2001,10000000.0,36700000.0,2.67,2-Feb-01
b15958,w40316,,valentine's day (2010 film),2010,52000000.0,216500000.0,3.1634615384615383,12-Feb-10
b15962,w40323,,valiant ,2005,35000000.0,61746888.0,0.7641968000000001,19-Aug-05
b15963,w40327,,valkyrie ,2008,75000000.0,200000000.0,1.6666666666666667,25-Dec-08
b15974,w40363,o8232,vampires suck,2010,20000000.0,80500000.0,3.025,18-Aug-10
b15977,w40368,,van helsing ,2004,160000000.0,300300000.0,0.876875,7-May-04
b15980,w40377,o20167,vanilla sky,2001,68000000.0,203400000.0,1.9911764705882355,14-Dec-01
b15985,w40407,,vantage point ,2008,40000000.0,151100000.0,2.7775,22-Feb-08
b15987,w40414,,varsity blues ,1999,16000000.0,54300000.0,2.39375,15-Jan-99
b16009,w40468,,veronica mars ,2014,6000000.0,3500000.0,-0.4166666666666667,14-Mar-14
b16010,w40471,o10753,vertical limit,2000,75000000.0,215663859.0,1.87551812,8-Dec-00
b16016,w40473,o13677,very bad things,1998,30000000.0,21000000.0,-0.3,27-Nov-98
b16098,w40720,,w. ,2008,25100000.0,29500000.0,0.1752988047808765,17-Oct-08
b16100,w40861,o16865,wall-e,2008,180000000.0,533300000.0,1.9627777777777775,27-Jun-08
b16117,w40769,o8237,waiting for forever,2010,5000000.0,25517.0,-0.9948966,4-Feb-11
b16118,w40770,,waiting for guffman,1997,4000000.0,2800000.0,-0.3,31-Jan-97
b16124,w40776,,waiting... ,2005,3000000.0,18637690.0,5.212563333333334,7-Oct-05
b16135,w40806,o4036,walk hard: the dewey cox story,2007,35000000.0,20600000.0,-0.4114285714285714,21-Dec-07
b16139,w40821,o18508,walk the line,2005,28000000.0,186400000.0,5.6571428571428575,18-Nov-05
b16145,w40850,,walking with dinosaurs ,2013,80000000.0,126500000.0,0.58125,20-Dec-13
b16149,w40859,o8238,wall street: money never sleeps,2010,70000000.0,134700000.0,0.9242857142857144,24-Sep-10
b16163,w40923,,war horse ,2011,66000000.0,177600000.0,1.690909090909091,25-Dec-11
b16168,w40940,,war room ,2015,3000000.0,73700000.0,23.566666666666666,28-Aug-15
b16174,w40933,,war of the worlds (2005 film),2005,132000000.0,704000000.0,4.333333333333333,29-Jun-05
b16181,w40950,,warcraft ,2016,160000000.0,433700000.0,1.710625,10-Jun-16
b16185,w40960,,warm bodies ,2013,35000000.0,117000000.0,2.342857142857143,1-Feb-13
b16207,w41014,,watchmen ,2009,130000000.0,185300000.0,0.42538461538461536,6-Mar-09
b16212,w41022,,water for elephants ,2011,38000000.0,117100000.0,2.081578947368421,22-Apr-11
b16219,w41048,o20797,waterworld,1995,172000000.0,264200000.0,0.5360465116279071,28-Jul-95
b16223,w41095,,wayne's world ,1992,20000000.0,183100000.0,8.155,14-Feb-92
b16224,w41096,o19161,wayne's world 2,1993,40000000.0,48200000.0,0.205,10-Dec-93
b16236,w41122,o22202,we don't live here anymore,2004,3000000.0,2037545.0,-0.3208183333333333,13-Aug-04
b16241,w41134,,we own the night ,2007,21000000.0,54926886.0,1.615566,12-Oct-07
b16245,w41143,o16416,we were soldiers,2002,75000000.0,114660784.0,0.5288104533333333,1-Mar-02
b16251,w41165,o1300,we're the millers,2013,37000000.0,270000000.0,6.297297297297297,7-Aug-13
b16257,w41193,o18512,wedding crashers,2005,40000000.0,285200000.0,6.13,15-Jul-05
b16273,w41246,o16871,welcome home roscoe jenkins,2008,35000000.0,43650785.0,0.2471652857142857,8-Feb-08
b16279,w41260,o22203,welcome to mooseport,2004,30000000.0,14600000.0,-0.5133333333333333,20-Feb-04
b16293,w41315,,west side story ,1961,6000000.0,43700000.0,6.283333333333332,18-Oct-61
b16305,w41371,,what dreams may come ,1998,85000000.0,71300000.0,-0.16117647058823528,2-Oct-98
b16308,w41388,o16875,what happens in vegas,2008,35000000.0,219300000.0,5.265714285714286,9-May-08
b16312,w41395,o10758,what lies beneath,2000,100000000.0,291400000.0,1.9140000000000001,21-Jul-00
b16317,w41407,o10759,what planet are you from?,2000,60000000.0,14100000.0,-0.765,3-Mar-00
b16323,w41422,o10760,what women want,2000,70000000.0,374111707.0,4.344452957142857,15-Dec-00
b16326,w41357,,what a girl wants ,2003,25000000.0,50700000.0,1.028,4-Apr-03
b16331,w41420,,what to expect when you're expecting ,2012,40000000.0,84400000.0,1.11,18-May-12
b16339,w41451,o2766,what's your number?,2011,20000000.0,30400000.0,0.52,30-Sep-11
b16341,w41443,o20174,what's the worst that could happen?,2001,60000000.0,38464131.0,-0.35893115,1-Jun-01
b16344,w41452,,whatever it takes (2000 film),2000,32000000.0,9902115.0,-0.69055890625,24-Mar-00
b16356,w41553,o3137,when time ran out,1980,20000000.0,3763988.0,-0.8118006,28-Mar-80
b16363,w41466,,when a stranger calls (2006 film),2006,15000000.0,67000000.0,3.466666666666667,3-Feb-06
b16367,w41532,,when the bough breaks (2016 film),2016,10000000.0,30700000.0,2.07,9-Sep-16
b16369,w41540,o10198,when the game stands tall,2014,15000000.0,30100000.0,1.0066666666666666,22-Aug-14
b16391,w41606,o10764,where the money is,2000,28000000.0,7243669.0,-0.7412975357142857,14-Apr-00
b16401,w41643,,while you were sleeping ,1995,17000000.0,182057016.0,9.709236235294117,21-Apr-95
b16402,w41646,,whip it ,2009,15000000.0,16600000.000000002,0.10666666666666677,2-Oct-09
b16404,w41651,,whipped ,2000,3000000.0,4800000.0,0.6,1-Sep-00
b16405,w41659,,whiskey tango foxtrot ,2016,35000000.0,24900000.0,-0.2885714285714286,4-Mar-16
b16411,w41688,o22204,white chicks,2004,37000000.0,113100000.0,2.056756756756757,23-Jun-04
b16420,w41714,o1303,white house down,2013,150000000.0,206000000.0,0.37333333333333335,28-Jun-13
b16425,w41728,,white man's burden ,1995,7000000.0,3760525.0,-0.4627821428571429,1-Dec-95
b16431,w41738,,white oleander ,2002,16000000.0,21672284.0,0.35451775,11-Oct-02
b16445,w41791,o11847,who framed roger rabbit,1988,50600000.0,329800000.0,5.517786561264822,24-Jun-88
b16508,w42051,o2218,wild wild west,1999,170000000.0,222100000.0,0.3064705882352941,30-Jun-99
b16531,w42114,o22208,win a date with tad hamilton!,2004,22000000.0,21300000.0,-0.031818181818181815,23-Jan-04
b16538,w42140,o16422,windtalkers,2002,115000000.0,77600000.0,-0.32521739130434785,14-Jun-02
b16540,w42150,,wing commander ,1999,30000000.0,11600000.0,-0.6133333333333333,12-Mar-99
b16548,w42179,,winnie the pooh (2011 film),2011,30000000.0,50100000.0,0.67,15-Jul-11
b16551,w42207,,winter kills ,1979,6000000.0,1083799.0,-0.8193668333333334,18-May-79
b16558,w42218,o8246,winter's bone,2010,2000000.0,16100000.000000002,7.050000000000002,11-Jun-10
b16559,w42219,,winter's tale ,2014,60000000.0,31100000.0,-0.4816666666666667,14-Feb-14
b16573,w42308,o13684,without limits,1998,25000000.0,777423.0,-0.96890308,11-Sep-98
b16578,w42299,o22210,without a paddle,2004,19000000.0,69631118.0,2.6647956842105263,20-Aug-04
b16596,w42459,o10765,woman on top,2000,8000000.0,10200000.0,0.275,22-Sep-00
b16605,w42553,,wonder boys ,2000,55000000.0,33400000.0,-0.3927272727272727,23-Feb-00
b16624,w42649,,world trade center ,2006,65000000.0,163000000.0,1.5076923076923077,9-Aug-06
b16626,w42654,,world war z ,2013,190000000.0,540000000.0,1.8421052631578947,21-Jun-13
b16631,w42684,o3611,wrath of the titans,2012,150000000.0,305300000.0,1.0353333333333334,30-Mar-12
b16632,w42689,o3612,wreck-it ralph,2012,165.0,471200000.0,2855756.575757576,2-Nov-12
b16642,w42726,o9863,wrong turn,2003,12600000.0,28700000.0,1.2777777777777777,30-May-03
b16646,w42738,,wyatt earp ,1994,63000000.0,25100000.0,-0.6015873015873016,24-Jun-94
b16649,w42755,,x-men ,2000,75000000.0,296300000.0,2.9506666666666668,14-Jul-00
b16650,w42757,o19018,x-men origins: wolverine,2009,150.0,373100000.0,2487332.333333333,1-May-09
b16651,w42758,o5518,x-men: apocalypse,2016,178000000.0,543900000.0,2.0556179775280903,27-May-16
b16652,w42759,o10206,x-men: days of future past,2014,200000000.0,747900000.0,2.7395,23-May-14
b16653,w42760,o2771,x-men: first class,2011,140160.0,353600000.0,2521.8310502283107,3-Jun-11
b16654,w42756,o20612,x-men: the last stand,2006,210000000.0,459400000.0,1.1876190476190476,26-May-06
b16674,w42819,,year one ,2009,60000000.0,62400000.0,0.04,19-Jun-09
b16687,w42852,,yes man ,2008,70000000.0,223200000.0,2.1885714285714286,19-Dec-08
b16694,w42870,,yogi bear ,2010,80000000.0,201600000.0,1.52,17-Dec-10
b16702,w42885,o8249,you again,2010,20000000.0,32000000.0,0.6,24-Sep-10
b16708,w42913,o16885,you don't mess with the zohan,2008,90000000.0,201100000.0,1.2344444444444445,6-Jun-08
b16710,w42916,o22213,you got served,2004,8000000.0,48600000.0,5.075,30-Jan-04
b16726,w42971,o13686,you've got mail,1998,65000000.0,250800000.0,2.8584615384615386,18-Dec-98
b16727,w42950,o20613,"""""""you, me and dupree""""""",2006,54000000.0,130400000.0,1.4148148148148147,14-Jul-06
b16734,w43007,o11533,young frankenstein,1974,2780000.0,86200000.0,30.00719424460432,15-Dec-74
b16751,w43058,o2776,your highness,2011,50000000.0,28000000.0,-0.44,8-Apr-11
b16766,w43093,o16888,zack and miri make a porno,2008,24000000.0,42100000.0,0.7541666666666667,31-Oct-08
b16769,w43106,,zathura ,2005,65000000.0,64300000.0,-0.010769230769230769,11-Nov-05
b16781,w43130,o3616,zero dark thirty,2012,40000000.0,132800000.0,2.32,19-Dec-12
b16798,w43152,,zodiac ,2007,65000000.0,84800000.0,0.3046153846153846,2-Mar-07
b16803,w43176,o19021,zombieland,2009,23.6,102400000.0,4338982.050847458,2-Oct-09
b16805,w43189,,zookeeper ,2011,80000000.0,169800000.0,1.1225,8-Jul-11
b16806,w43191,o20181,zoolander,2001,28000000.0,60800000.0,1.1714285714285717,28-Sep-01
b16819,w8469,o19991,crazy/beautiful,2001,13000000.0,19900000.0,0.5307692307692308,29-Jun-01
b16822,w12668,o16243,feardotcom,2002,40000000.0,18900000.0,-0.5275,30-Aug-02
,w24917,,mickey (2004 film),,6000000.0,294758.0,-0.9508736666666666,
,w40380,,the vanishing (1993 film),,23000000.0,14543394.0,-0.3676785217391305,
,w32984,,say uncle ,,650000.0,5203.0,-0.9919953846153846,
,w19461,,invasion of the body snatchers (1978 film),,3500000.0,24946533.0,6.127580857142857,
,w27740,,off limits (1988 film),,12000000.0,7200000.0,-0.4,
,w25601,,monster trucks ,,125000000.0,64500000.0,-0.484,
,w30012,,power (1986 film),,16000000.0,3800000.0,-0.7625,
,w5558,,brothers (2009 film),,26000000.0,43300000.0,0.6653846153846154,
,w24678,,melody cruise ,,163000.0,485000.0,1.9754601226993864,
,w28221,,open range (2003 film),,22000000.0,68300000.0,2.1045454545454545,
,w42700,,the wrestler (2008 film),,6000000.0,44700000.0,6.45,
,w32568,,sabrina (1995 film),,50000000.0,53458319.0,0.06916638,
,w19358,,insomnia (2002 film),,46000000.0,113700000.0,1.4717391304347829,
,w22912,,lost horizon (1973 film),,12000000.0,3800000.0,-0.6833333333333333,
,w37623,,tender is the night ,,3900000.0,1250000.0,-0.6794871794871795,
,w42255,,wishmaster ,,5000000.0,15738769.0,2.1477538,
,w24629,,meet the browns ,,20000000.0,41975388.0,1.0987694,
,w26007,,mrs. miniver ,,1340000.0,8878000.0,5.625373134328358,
,w14703,,ghost (1990 film),,22000000.0,505700000.0,21.986363636363638,
,w7757,,collide ,,21500000.0,4800000.0,-0.7767441860465116,
,w8722,,the crush (1993 film),,6000000.0,13609396.0,1.2682326666666666,
,w27229,,nightmares (1983 film),,9000000.0,6670680.0,-0.2588133333333333,
,w7642,,cobra (1986 film),,25000000.0,160000000.0,5.4,
,w29759,,point blank (1967 film),,2500000.0,3000000.0,0.2,
,w25726,,morning glory (2010 film),,40000000.0,60000000.0,0.5,
,w1694,,angie (1994 film),,26000000.0,9398308.0,-0.6385266153846154,
,w26979,,next of kin (1989 film),,12000000.0,15942628.0,0.3285523333333333,
,w23168,,love story (1970 film),,2200000.0,136400000.0,61.0,
,w36837,,super fly ,,58000.0,6200000.0,105.89655172413794,
,w21791,,leaves of grass ,,9000000.0,1018753.0,-0.8868052222222222,
,w17895,,hooper ,,6000000.0,78000000.0,12.0,
,w14382,,game of death (2010 film),,13000000.0,173496.0,-0.9866541538461538,
,w37948,,they (2002 film),,17000000.0,16130385.0,-0.051153823529411765,
,w8297,,the country doctor (1936 film),,650000.0,1400000.0,1.1538461538461535,
,w36502,,street smart ,,6000000.0,1119112.0,-0.8134813333333333,
,w35119,,soldier of fortune (1955 film),,2515000.0,2750000.0,0.09343936381709743,
,w7880,,coming home (1978 film),,3000000.0,36000000.0,11.0,
,w6031,,cake (2014 film),,710000000.0,2900000.0,-0.9959154929577464,
,w31593,,return to peyton place ,,1785000.0,9996178.0,4.600099719887956,
,w4518,,blood ties (2013 film),,26000000.0,2415472.0,-0.9070972307692308,
,w20663,,kicking & screaming (2005 film),,45000000.0,56100000.0,0.2466666666666667,
,w8088,,contact (1997 american film),,90000000.0,171100000.0,0.9011111111111112,
,w25810,,mother's day (2010 film),,11000000.0,862769.0,-0.9215664545454544,
,w11464,,edison ,,25000000.0,4143414.0,-0.83426344,
,w6689,,center stage (2000 film),,18000000.0,26385941.0,0.4658856111111111,
,w30187,,priest (2011 film),,60000000.0,78309131.0,0.3051521833333333,
,w40586,,violet & daisy,,8000000.0,17186.0,-0.99785175,
,w3176,,beautiful (2000 film),,14000000.0,3200000.0,-0.7714285714285715,
,w31441,,the replacements ,,50000000.0,50100000.0,0.002,
,w36014,,stark raving mad (2002 film),,5.0,54028.0,10804.6,
,w17655,,hollywood boulevard (1976 film),,54039.43,1000000.0,17.50500643696649,
,w35295,,song of love (1947 film),,2696000.0,2737000.0,0.015207715133531157,
,w3382,,the believer ,,1500000.0,1300000.0,-0.13333333333333333,
,w25112,,milk money ,,20000000.0,45100000.0,1.255,
,w18367,,the hunchback of notre dame (1939 film),,1826000.0,3155000.0,0.7278203723986857,
,w1587,,the anarchist cookbook ,,2000000.0,14369.0,-0.9928155000000001,
,w39373,,trois 2: pandora's box,,800000.0,881950.0,0.1024375,
,w41245,,welcome home (1989 film),,16000000.0,1048322.0,-0.934479875,
,w27721,,of human bondage (1934 film),,403000.0,592000.0,0.4689826302729528,
,w17889,,"""""""hook, line and sinker (1930 film)""""""",,287000.0,780000.0,1.7177700348432057,
,w23212,,love's deadly triangle: the texas cadet murder,,14000000.0,161001698.0,10.500121285714286,
,w4740,,boiling point (1993 film),,10000000.0,10058318.0,0.005831800000000001,
,w10833,,double take (2001 film),,24000000.0,31600000.0,0.31666666666666665,
,w19695,,it started with a kiss ,,1789000.0,4650000.0,1.5992174399105643,
,w40059,,the unforgiven (1960 film),,5000000.0,3200000.0,-0.36,
,w30961,,ramrod ,,2000000.0,2000000.0,0.0,
,w23000,,love affair (1939 film),,860000.0,1800000.0,1.0930232558139534,
